Gene.ID	Gene.Name	g4_g3.log2foldchange	g4_g3.p-value	g2_g1.log2foldchange	g2_g1.p-value
ENSG00000175390	EIF3F	0.018225098	0.863207379	-0.067739976	0.306918725
ENSG00000175416	CLTB	-0.059509898	0.564614799	-0.053983541	0.432200426
ENSG00000175470	PPP2R2D	0.211949789	0.396866297	0.205477973	0.227805215
ENSG00000175497	DPP10	-0.027966081	0.753133088	0.184079953	0.018105669
ENSG00000175662	TOM1L2	-0.048265592	0.885417785	0.480684627	0.056095631
ENSG00000175866	BAIAP2	0.03565636	0.716946603	0.215805155	0.013569534
ENSG00000175899	A2M	0.034097208	0.830220725	-0.351955587	0.012020913
ENSG00000175931	UBE2O	-0.076094896	0.725741703	0.048237252	0.733408099
ENSG00000175970	UNC119B	-0.699741935	0.23930453	0.380688745	0.257391509
ENSG00000176055	MBLAC2	0.01698227	0.882252081	0.207039778	0.025110311
ENSG00000176148	TCP11L1	0.037214459	0.85366974	0.356194718	0.025877221
ENSG00000176393	RNPEP	-0.033018065	0.882252081	0.173722547	0.235076598
ENSG00000176422	SPRYD4	0.338075474	0.370553935	-0.001827031	0.995515608
ENSG00000176454	LPCAT4	-0.002400614	0.985054811	0.175139206	0.163917776
ENSG00000176490	DIRAS1	0.47429027	0.150787362	0.063816495	0.743948663
ENSG00000176533	GNG7	0.330568764	0.092957799	0.093585148	0.382292699
ENSG00000176619	LMNB2	0.016115493	0.882252081	0.336906634	0.004272581
ENSG00000176623	RMDN1	0.130396202	0.712236384	-0.315992275	0.17695808
ENSG00000176658	MYO1D	-0.022333472	0.885417785	-0.314606996	0.018707683
ENSG00000176715	ACSF3	0.775583826	0.104807902	0.230537691	0.308025812
ENSG00000176973	FAM89B	-0.019039456	0.964942922	0.421490267	0.165192609
ENSG00000176978	DPP7	0.349453311	0.288415821	-0.145417035	0.487922075
ENSG00000176986	SEC24C	0.357806359	0.40926261	0.314755408	0.284145602
ENSG00000177034	MTX3	-0.175786361	0.290207755	0.322541399	0.029887252
ENSG00000177156	TALDO1	0.046597967	0.647867313	-0.624428642	0.000460341
ENSG00000177272	KCNA3	0.896471046	0.262356404	0.07093502	0.894337855
ENSG00000177380	PPFIA3	0.046200945	0.789276301	0.316814233	0.024661199
ENSG00000177556	ATOX1	0.185392215	0.634507896	0.328135452	0.211725467
ENSG00000177600	RPLP2	0.005014417	0.955698172	-0.695129141	0.000183758
ENSG00000177614	PGBD5	0.095645003	0.725741703	0.201425457	0.264536552
ENSG00000177646	ACAD9	0.25135728	0.181920609	0.407107955	0.012020913
ENSG00000177728	TMEM94	-0.119142908	0.745159246	0.270960255	0.262961618
ENSG00000177879	AP3S1	0.064118743	0.553376909	0.579143688	0.007234837
ENSG00000177885	GRB2	0.200231356	0.18310266	-0.625507752	0.001403895
ENSG00000177963	RIC8A	-0.003913833	0.973824054	-0.616623985	0.011318146
ENSG00000178127	NDUFV2	0.071091436	0.476531256	0.02470593	0.712337662
ENSG00000178188	SH2B1	-0.2368892	0.177781703	0.097783104	0.252698482
ENSG00000178209	PLEC	0.034671036	0.356141237	-0.181868636	0.001105022
ENSG00000178307	TMEM11	0.050748479	0.746152784	-0.150962155	0.157237109
ENSG00000178445	GLDC	-0.143656888	0.656675279	0.381491643	0.096544695
ENSG00000178467	P4HTM	0.211367938	0.220959245	0.748575257	0.001325979
ENSG00000178537	SLC25A20	0.550110124	0.214836165	0.193036795	0.475706785
ENSG00000178695	KCTD12	0.094869819	0.771022148	0.151905335	0.465754215
ENSG00000178773	CPNE7	-0.060600315	0.455198766	0.416344459	0.000903959
ENSG00000178802	MPI	0.068699405	0.396588087	-0.558747109	0.000340517
ENSG00000178814	OPLAH	0.277714942	0.569043214	0.124731888	0.707949749
ENSG00000178921	PFAS	0.007459575	0.95026671	-0.149542626	0.108622198
ENSG00000178922	HYI	0.036369855	0.87230043	0.297700479	0.119103908
ENSG00000178950	GAK	0.251106434	0.459174123	0.214955168	0.340901799
ENSG00000178952	TUFM	-0.018216958	0.854256494	0.235532203	0.009811012
ENSG00000179115	FARSA	0.08171254	0.601281331	0.275141856	0.031707895
ENSG00000179163	FUCA1	0.282583652	0.394988914	0.13082531	0.551099387
ENSG00000179218	CALR	0.019440669	0.851270847	-0.296963924	0.005153137
ENSG00000179262	RAD23A	0.050412356	0.836697142	0.132828404	0.381625689
ENSG00000179271	GADD45GIP1	-0.036800217	0.962664942	0.5615671	0.316464864
ENSG00000179295	PTPN11	-0.001626105	0.970521848	-0.357989912	0.000257366
ENSG00000179364	PACS2	-0.047412183	0.224678715	-0.1461852	0.002094232
ENSG00000179820	MYADM	0.154631056	0.693022374	0.149140982	0.543832165
ENSG00000179832	MROH1	0.139335521	0.310891665	0.348679235	0.009012349
ENSG00000179958	DCTPP1	0.981616813	0.034214656	0.652369425	0.008628559
ENSG00000180104	EXOC3	-0.175828757	0.291256964	-0.096392029	0.372514034
ENSG00000180228	PRKRA	0.067335109	0.501228862	0.089748287	0.198317987
ENSG00000180329	CCDC43	-0.159428879	0.30295399	0.439484546	0.006118817
ENSG00000180370	PAK2	0.079343699	0.939245982	-0.061657321	0.923946536
ENSG00000180611	MB21D2	0.084206301	0.708039745	-0.041363759	0.775818161
ENSG00000180817	PPA1	0.033057089	0.701167023	0.225980945	0.00695859
ENSG00000180879	SSR4	-0.189356017	0.519645375	0.05932017	0.769974018
ENSG00000180902	D2HGDH	-0.034816888	0.833193017	-0.123653574	0.236785992
ENSG00000180957	PITPNB	0.165498167	0.645872333	-0.14874491	0.520208234
ENSG00000181019	NQO1	0.24590093	0.703135704	0.73573774	0.147150475
ENSG00000181467	RAP2B	-0.028831999	0.830366837	0.120002504	0.167980437
ENSG00000181789	COPG1	-0.027545122	0.895675641	0.256555972	0.131853984
ENSG00000181873	IBA57	-0.081678308	0.270048588	0.404544042	0.000645142
ENSG00000182054	IDH2	0.059471104	0.242065721	0.145387448	0.005495628
ENSG00000182134	TDRKH	0.051427843	0.878621413	0.109203901	0.612443971
ENSG00000182149	IST1	0.166217577	0.463836458	-0.201694867	0.201485276
ENSG00000182253	SYNM	-0.053614138	0.857885161	-0.092797301	0.622461411
ENSG00000182446	NPLOC4	0.144517747	0.723413024	-0.320469991	0.269796197
ENSG00000182473	EXOC7	0.096171058	0.611826581	0.119822791	0.340901799
ENSG00000182492	BGN	0.354953084	0.372289726	-0.042730074	0.876848009
ENSG00000182621	PLCB1	0.025464043	0.830220725	0.250173197	0.014000023
ENSG00000182718	ANXA2	0.121784727	0.532426327	-0.34871826	0.063600238
ENSG00000182732	RGS6	-0.020734622	0.862554115	0.056603829	0.446714646
ENSG00000182827	ACBD3	-0.046477162	0.832270438	0.09253629	0.490319627
ENSG00000182836	PLCXD3	-0.180935494	0.185913638	0.338569374	0.00823494
ENSG00000182871	COL18A1	0.171903	0.243740858	0.197992886	0.072099524
ENSG00000182901	RGS7	0.15189347	0.417942593	0.363784718	0.024479537
ENSG00000182985	CADM1	0.267218208	0.531822159	0.01015101	0.975952455
ENSG00000183023	SLC8A1	0.444042368	0.177781703	-0.19499812	0.319500593
ENSG00000183048	SLC25A10	0.233110104	0.492401119	0.751109565	0.03928373
ENSG00000183049	CAMK1D	0.145959337	0.65323178	0.029650992	0.893038203
ENSG00000183186	C2CD4C	0.449557784	0.423284832	0.556828713	0.160897033
ENSG00000183207	RUVBL2	0.031500276	0.875555468	0.399873116	0.018721329
ENSG00000183248	PRR36	-0.090607913	0.495799359	0.33106178	0.010501813
ENSG00000183291	SELENOF	0.250218894	0.501228862	-0.001540696	0.995515608
ENSG00000183431	SF3A3	-0.103316624	0.372289726	-0.076399462	0.321489716
ENSG00000183597	TANGO2	-0.244968536	0.461405697	0.087293566	0.673354574
ENSG00000183648	NDUFB1	0.069110297	0.553376909	-0.079434499	0.311111796
ENSG00000183735	TBK1	-0.320266494	0.177781703	0.116371605	0.2968611
ENSG00000183773	AIFM3	0.329202292	0.103522867	0.247673601	0.063516159
ENSG00000183775	KCTD16	0.157178272	0.146765129	0.399062588	0.001732674
ENSG00000183785	TUBA8	-0.066394774	0.717639359	-0.164125718	0.178140662
ENSG00000183828	NUDT14	-0.146149959	0.402127962	0.328757767	0.02641457
ENSG00000184056	VPS33B	-0.047103124	0.916093334	0.164478317	0.542777708
ENSG00000184117	NIPSNAP1	-0.560303351	0.086912681	1.785487667	0.000347593
ENSG00000184144	CNTN2	0.017581523	0.836310177	0.169540367	0.016586854
ENSG00000184207	PGP	-0.115728577	0.789276301	0.177323064	0.517567612
ENSG00000184226	PCDH9	0.498439336	0.177781703	0.204313918	0.261646808
ENSG00000184227	ACOT1	-0.168510477	0.768730381	0.000156324	0.999535033
ENSG00000184357	H1-5	-0.004809002	0.97798458	-0.273474684	0.092409033
ENSG00000184368	MAP7D2	0.416203411	0.252089043	-0.279271231	0.238792031
ENSG00000184408	KCND2	0.121202936	0.736774406	0.135707229	0.562323855
ENSG00000184432	COPB2	0.540400561	0.222608031	0.128471662	0.647479196
ENSG00000184575	XPOT	-0.123988275	0.402127962	-0.108639256	0.279462356
ENSG00000184613	NELL2	-0.107144394	0.591781904	-0.142490392	0.29194124
ENSG00000184743	ATL3	0.062306772	0.751070609	-0.266144741	0.067921595
ENSG00000184831	APOO	-0.274528207	0.302203822	-0.193384139	0.269333546
ENSG00000185009	AP3M1	-0.090619124	0.560840724	-0.077558125	0.457845936
ENSG00000185046	ANKS1B	0.093748346	0.85488649	0.416907029	0.208017275
ENSG00000185104	FAF1	-0.161278317	0.071256352	0.228556677	0.004024107
ENSG00000185189	NRBP2	0.047308792	0.859449538	-0.084387784	0.614123614
ENSG00000185236	RAB11B	-0.165194704	0.063722991	0.036386272	0.420720439
ENSG00000185305	ARL15	0.127525484	0.233878242	0.593815158	0.000614116
ENSG00000185359	HGS	-0.032552721	0.863207379	0.039211851	0.743948663
ENSG00000185418	TARS3	0.26963357	0.666360321	0.106248721	0.796482022
ENSG00000185420	SMYD3	-0.027651409	0.945371277	0.266886773	0.28405968
ENSG00000185567	AHNAK2	0.245673988	0.21833976	-0.464840036	0.010316518
ENSG00000185615	PDIA2	0.106055003	0.497251497	0.427042509	0.025936812
ENSG00000185624	P4HB	-0.013603353	0.923552804	-0.301724163	0.010254611
ENSG00000185627	PSMD13	-0.034723074	0.722430281	-0.243617019	0.009058295
ENSG00000185666	SYN3	0.010292803	0.949054506	-0.116899591	0.227166545
ENSG00000185721	DRG1	0.347494474	0.16461927	0.088871412	0.543832165
ENSG00000185722	ANKFY1	0.041293427	0.796983926	-0.296501666	0.024390513
ENSG00000185813	PCYT2	-0.10337151	0.74005516	0.747908829	0.010712611
ENSG00000185875	THNSL1	0.282489766	0.102210261	0.500817576	0.003305511
ENSG00000185896	LAMP1	-0.01481565	0.948459382	-0.26970352	0.059739739
ENSG00000185950	IRS2	0.106662794	0.722680658	0.376924573	0.08043285
ENSG00000185963	BICD2	0.400814368	0.180979833	0.042571917	0.749782689
ENSG00000185973	TMLHE	-0.310733044	0.051506345	-0.17783471	0.049978879
ENSG00000186010	NDUFA13	0.080439201	0.334708013	0.269587704	0.004086124
ENSG00000186063	AIDA	0.206595697	0.116800932	0.232976513	0.019110338
ENSG00000186205	MTARC1	0.149274152	0.662474473	0.066749004	0.769007786
ENSG00000186472	PCLO	-0.42422172	0.082501504	0.164043939	0.221450109
ENSG00000186522	SEPTIN10	-0.079562704	0.3221219	-0.441684342	0.000678577
ENSG00000186635	ARAP1	0.423063577	0.414203064	0.133895747	0.674011419
ENSG00000186642	PDE2A	0.123756355	0.447321443	-0.050975785	0.612681404
ENSG00000186716	BCR	-0.068640727	0.526370602	0.197078122	0.029859644
ENSG00000187091	PLCD1	0.12924121	0.63330197	-0.15853787	0.368328939
ENSG00000187109	NAP1L1	0.292748066	0.444800979	-0.31604358	0.230268717
ENSG00000187164	SHTN1	0.198665981	0.674566206	-0.195321627	0.514432339
ENSG00000187231	SESTD1	0.335955582	0.114840587	0.075404849	0.532259413
ENSG00000187239	FNBP1	-0.004036224	0.978847342	-0.389622779	0.028099393
ENSG00000187323	DCC	-0.15081101	0.469763041	0.595033465	0.006492893
ENSG00000187391	MAGI2	0.10313039	0.664548587	0.184845664	0.238792031
ENSG00000187446	CHP1	0.177147058	0.531822159	0.188628107	0.322744965
ENSG00000187555	USP7	0.138721731	0.378186253	0.044628255	0.674561384
ENSG00000187672	ERC2	0.101322182	0.460390129	0.002163858	0.985109128
ENSG00000188157	AGRN	0.153419711	0.103522867	0.121619526	0.048520984
ENSG00000188191	PRKAR1B	0.085709579	0.787794707	-0.239380738	0.245769943
ENSG00000188243	COMMD6	0.562782988	0.290207755	0.126744474	0.661384959
ENSG00000188385	JAKMIP3	0.28812239	0.516257302	-1.235398434	0.016016274
ENSG00000188783	PRELP	-0.01240872	0.941518798	0.298609619	0.019760126
ENSG00000189058	APOD	-0.094551043	0.4017118	-0.645210393	0.000634377
ENSG00000189091	SF3B3	0.183018385	0.246085506	0.034646662	0.734074345
ENSG00000189171	S100A13	-0.109094809	0.501228862	-0.765384559	0.00129929
ENSG00000189195	BTBD8	0.310421066	0.696620182	0.740366876	0.158965226
ENSG00000189221	MAOA	0.01780764	0.836697142	-0.064424462	0.238792031
ENSG00000196136	SERPINA3	-0.071816724	0.739709666	-0.271139552	0.081607589
ENSG00000196220	SRGAP3	0.034708813	0.516257302	-0.069870246	0.082553226
ENSG00000196290	NIF3L1	-0.142922563	0.488801132	0.398859312	0.02374125
ENSG00000196305	IARS1	-0.014695925	0.931209668	0.290622025	0.022782302
ENSG00000196353	CPNE4	0.107299288	0.636903408	0.247875415	0.119837509
ENSG00000196365	LONP1	-0.032891134	0.694593775	0.014671479	0.783385188
ENSG00000196405	EVL	0.202193926	0.74026483	-0.050941388	0.900964998
ENSG00000196455	PIK3R4	-0.014136313	0.862630507	0.320421045	0.001793773
ENSG00000196465	MYL6B	0.097816788	0.604872059	-0.459032679	0.011151532
ENSG00000196535	MYO18A	0.156679184	0.096051517	-0.093699207	0.098574458
ENSG00000196569	LAMA2	0.089298913	0.833193017	-0.121275317	0.647479196
ENSG00000196576	PLXNB2	-0.128096721	0.476531256	-0.266939553	0.053702306
ENSG00000196586	MYO6	0.45221134	0.253087675	-0.286992808	0.264536552
ENSG00000196712	NF1	0.001611894	0.989501472	0.134745034	0.284145602
ENSG00000196743	GM2A	0.379269867	0.181920609	-0.676260079	0.009044304
ENSG00000196792	STRN3	0.280695875	0.4017118	0.302408847	0.190697537
ENSG00000196872	CRACDL	-0.037122316	0.860013196	0.081233535	0.534685125
ENSG00000196876	SCN8A	-0.043171349	0.633624406	-0.186389514	0.018105669
ENSG00000196914	ARHGEF12	0.354782923	0.725741703	0.162043307	0.803135491
ENSG00000196924	FLNA	-0.061253206	0.063722991	-0.276700232	9.52E-05
ENSG00000196961	AP2A1	0.07988414	0.384665345	0.220955103	0.011538807
ENSG00000196975	ANXA4	0.374698798	0.004256956	-0.241640128	0.002377581
ENSG00000197043	ANXA6	0.020871638	0.799859778	-0.230764702	0.006108708
ENSG00000197045	GMFB	-0.092181283	0.4017118	-0.362558879	0.003967891
ENSG00000197102	DYNC1H1	0.002053545	0.923707993	-0.069354482	0.002633023
ENSG00000197106	SLC6A17	-0.257856331	0.273592085	0.546079384	0.011653633
ENSG00000197150	ABCB8	0.302386156	0.488801132	0.062041366	0.834695208
ENSG00000197157	SND1	0.085203383	0.565406898	-0.057767258	0.562323855
ENSG00000197170	PSMD12	0.248081624	0.400012623	0.14847015	0.44610903
ENSG00000197355	UAP1L1	0.480491525	0.348957256	0.028719331	0.926379368
ENSG00000197386	HTT	-0.110188945	0.888622884	0.289878876	0.577844093
ENSG00000197442	MAP3K5	0.400645066	0.273592085	-0.431573223	0.093915481
ENSG00000197444	OGDHL	0.044525132	0.546982889	0.354275707	0.001204228
ENSG00000197448	GSTK1	0.216172735	0.388692978	-0.140808052	0.394934688
ENSG00000197451	HNRNPAB	0.18862709	0.529644563	-0.128259687	0.526637593
ENSG00000197548	ATG7	0.061398431	0.558195862	-0.012767319	0.860940891
ENSG00000197555	SIPA1L1	0.138412525	0.738429949	0.344601051	0.211675151
ENSG00000197694	SPTAN1	0.028225699	0.586066993	-0.120602948	0.013713102
ENSG00000197746	PSAP	-0.005111425	0.970521848	-0.533463282	0.003693575
ENSG00000197872	CYRIA	0.227633952	0.452625765	0.201870303	0.319500593
ENSG00000197879	MYO1C	0.038674931	0.784023643	0.395578638	0.006043853
ENSG00000197892	KIF13B	-0.076680963	0.412498609	0.069860949	0.273873761
ENSG00000197894	ADH5	-0.085075258	0.746592352	-0.241685062	0.175643998
ENSG00000197912	SPG7	0.198431307	0.349586369	0.192012129	0.186148988
ENSG00000197930	ERO1A	0.011693524	0.940099103	0.268604353	0.021633648
ENSG00000197959	DNM3	0.091624843	0.516257302	0.138699796	0.164668687
ENSG00000198130	HIBCH	-0.050670977	0.747033376	-0.407195029	0.008338444
ENSG00000198231	DDX42	-0.195185895	0.501228862	0.214069328	0.275305147
ENSG00000198356	GET3	0.030946915	0.71663903	0.045742853	0.394934688
ENSG00000198380	GFPT1	-0.035709195	0.810011646	0.352645849	0.03578266
ENSG00000198408	OGA	0.081124608	0.516257302	0.032727162	0.702661889
ENSG00000198513	ATL1	0.111681259	0.42079592	0.135005486	0.167039157
ENSG00000198561	CTNND1	0.035511143	0.694759402	0.406607499	0.001204228
ENSG00000198585	NUDT16	0.13672562	0.583109059	0.027074374	0.876765753
ENSG00000198612	COPS8	0.34115514	0.742604673	0.484473002	0.465754215
ENSG00000198626	RYR2	-0.073110351	0.271598657	0.20467198	0.004488839
ENSG00000198648	STK39	0.311864153	0.42921714	-0.143096807	0.590670518
ENSG00000198712	COX2	0.309522443	0.110178976	0.321170314	0.023532581
ENSG00000198721	ECI2	-0.06771069	0.736749659	-0.057857244	0.661003638
ENSG00000198752	CDC42BPB	0.109387735	0.604872059	0.298074137	0.062609358
ENSG00000198755	RPL10A	-0.168845779	0.766173843	0.302955811	0.40794286
ENSG00000198780	FAM169A	-0.046219273	0.821712614	0.245354662	0.083332647
ENSG00000198793	MTOR	0.237009767	0.557786166	0.381714219	0.175612708
ENSG00000198805	PNP	-0.046555536	0.83932298	-0.492742292	0.013877105
ENSG00000198824	CHAMP1	0.434001299	0.071413307	0.121350869	0.332619575
ENSG00000198832	SELENOM	-0.025746462	0.916854383	-0.172926648	0.282458289
ENSG00000198836	OPA1	-0.073789362	0.331443931	0.106212711	0.062603027
ENSG00000198837	DENND4B	0.078632078	0.402127962	0.183356653	0.047112594
ENSG00000198910	L1CAM	-0.05102019	0.836252965	0.109520291	0.465754215
ENSG00000198931	APRT	-0.045830507	0.875555468	0.230481261	0.228316586
ENSG00000198947	DMD	0.069961422	0.731937373	0.052991422	0.693166951
ENSG00000198954	KIFBP	-0.182293431	0.417510206	-0.007409616	0.965874671
ENSG00000198959	TGM2	0.117692447	0.538450491	0.44254677	0.013731797
ENSG00000203485	INF2	0.192075846	0.493765233	-0.292757615	0.141268343
ENSG00000203685	STUM	0.086567157	0.885417785	0.875802953	0.052723147
ENSG00000203879	GDI1	0.047952939	0.683059295	-0.124208685	0.11997828
ENSG00000204052	LRRC73	0.294027249	0.273805739	0.22613644	0.180554382
ENSG00000204120	GIGYF2	0.013714105	0.950476905	0.372631551	0.04226453
ENSG00000204628	RACK1	0.142239254	0.502224043	0.228187619	0.134933684
ENSG00000204673	AKT1S1	0.103849993	0.703135704	0.237539608	0.183283646
ENSG00000204843	DCTN1	0.049823668	0.824685388	-0.223519538	0.134611015
ENSG00000205302	SNX2	-0.015592061	0.952243584	0.203576727	0.203662623
ENSG00000205339	IPO7	-0.289536001	0.340888589	0.119733389	0.49589882
ENSG00000205726	ITSN1	0.147516196	0.683059295	0.244805752	0.287994665
ENSG00000205758	CRYZL1	-0.104376087	0.56900296	0.031314178	0.800694505
ENSG00000206053	JPT2	0.352640636	0.104807902	0.067517022	0.581499456
ENSG00000206418	RAB12	0.419132074	0.206469823	-0.219129207	0.287994665
ENSG00000211455	STK38L	-0.110819356	0.725741703	-0.112141489	0.5862535
ENSG00000211456	SACM1L	0.034656014	0.790424154	0.134719106	0.130104796
ENSG00000213339	QTRT1	0.418244263	0.4017118	0.68479652	0.06837133
ENSG00000213366	GSTM2	-0.007924763	0.962784559	-0.135922746	0.238792031
ENSG00000213463	SYNJ2BP	-0.147074956	0.502224043	0.19069796	0.212739273
ENSG00000213465	ARL2	0.050948085	0.783034712	0.051579388	0.665993117
ENSG00000213516	RBMXL1	-0.063815694	0.401759085	-0.416083138	0.000739858
ENSG00000213585	VDAC1	-0.152100037	0.12532273	0.216008866	0.00967027
ENSG00000213639	PPP1CB	0.093648903	0.685672357	0.140126144	0.337284342
ENSG00000213672	NCKIPSD	0.22930313	0.335438541	0.395641364	0.036949085
ENSG00000213995	NAXD	-0.026093065	0.253087675	0.101729678	0.00158281
ENSG00000214078	CPNE1	0.047838302	0.869013324	0.259175513	0.178965498
ENSG00000214338	SOGA3	0.103188932	0.560840724	0.050125316	0.677501953
ENSG00000214517	PPME1	0.0123969	0.952243584	-0.045070696	0.712337662
ENSG00000214736	TOMM6	0.388214537	0.400012623	0.46325301	0.149974942
ENSG00000215021	PHB2	-0.002452948	0.974673507	0.196843101	0.01649519
ENSG00000221823	PPP3R1	-0.083852386	0.718702677	-0.800747168	0.002993008
ENSG00000221866	PLXNA4	0.078322029	0.718702677	-0.053665347	0.702661889
ENSG00000221914	PPP2R2A	-0.301051396	0.180581002	-0.090558394	0.499655077
ENSG00000230124	ACBD6	0.00187675	0.994452276	0.276025496	0.379965995
ENSG00000232434	AJM1	0.403009674	0.290928281	0.540179768	0.057342704
ENSG00000233276	GPX1	-0.170717907	0.150787362	0.299196155	0.00626843
ENSG00000233927	RPS28	0.047182624	0.789276301	-0.297782424	0.0316843
ENSG00000239264	TXNDC5	-0.049205432	0.709456485	0.361039507	0.006317124
ENSG00000239857	GET4	-0.289455315	0.347715511	0.463007819	0.051090346
ENSG00000239900	ADSL	0.1475132	0.745159246	-0.014340024	0.965874671
ENSG00000240344	PPIL3	0.026091764	0.948603337	0.252714903	0.271975907
ENSG00000240857	RDH14	0.127242123	0.652143768	0.390217524	0.061791308
ENSG00000241360	PDXP	0.524554075	0.292825482	0.583618084	0.105492993
ENSG00000241468	ATP5MF	0.05799504	0.665856377	0.390273075	0.005495628
ENSG00000241553	ARPC4	0.030501433	0.716946603	0.159337326	0.021949386
ENSG00000241685	ARPC1A	-0.123012727	0.185913638	0.27742401	0.004355309
ENSG00000241837	ATP5PO	0.097845512	0.507243299	0.487344235	0.004186119
ENSG00000241878	PISD	-0.04602855	0.823728217	0.556516072	0.006240355
ENSG00000241973	PI4KA	-0.065160409	0.638511543	0.327777491	0.011554626
ENSG00000242498	ARPIN	0.095166134	0.789276301	0.258955056	0.262863759
ENSG00000243156	MICAL3	0.148158204	0.422295099	0.184210209	0.158463182
ENSG00000243279	PRAF2	-0.170417227	0.461405697	0.272959108	0.104168268
ENSG00000243789	JMJD7	0.020750553	0.868973876	0.179699777	0.09885109
ENSG00000243989	ACY1	-0.024461409	0.795271743	0.352248316	0.002234856
ENSG00000244005	NFS1	-0.079192051	0.870708572	0.239331092	0.438349438
ENSG00000244038	DDOST	0.016591915	0.86615704	-0.007457565	0.909081943
ENSG00000244734	HBB	0.162059853	0.269745697	0.29375207	0.018862141
ENSG00000247077	PGAM5	0.16823399	0.366141724	0.167843945	0.190697537
ENSG00000248098	BCKDHA	0.18937284	0.082926331	0.013222485	0.824345377
ENSG00000249915	PDCD6	-0.114502639	0.12532273	0.078812071	0.092039604
ENSG00000253729	PRKDC	0.007234343	0.948459382	0.002479038	0.972793431
ENSG00000254772	EEF1G	-0.002828722	0.967468976	0.133007085	0.023614131
ENSG00000254999	BRK1	0.295052765	0.409571685	-0.718923718	0.021914518
ENSG00000256269	HMBS	0.05605411	0.934500438	0.213108754	0.601119095
ENSG00000257727	CNPY2	0.059383032	0.836697142	-0.520594371	0.023679266
ENSG00000259431	THTPA	-0.007314272	0.957286073	0.373688795	0.027457025
ENSG00000262655	SPON1	0.077206039	0.349938001	0.29937599	0.002888174
ENSG00000262814	MRPL12	0.029357785	0.964787938	0.114627891	0.798396699
ENSG00000263001	GTF2I	0.02623583	0.934104346	-0.023423509	0.904873367
ENSG00000265241	RBM8A	0.048166143	0.842928264	-0.4938579	0.016618066
ENSG00000265808	SEC22B	-0.012909589	0.955698172	0.079091695	0.572700893
ENSG00000267855	NDUFA7	-0.025896863	0.932088101	0.559840663	0.018256634
ENSG00000267909	CCDC177	-0.173361955	0.287212471	0.430170285	0.01375492
ENSG00000272325	NUDT3	-0.096569807	0.319236024	0.181152434	0.024661199
ENSG00000273079	GRIN2B	0.081846337	0.83932298	0.452940752	0.101020239
ENSG00000277586	NEFL	0.040834746	0.600127349	-0.457423931	0.000614116
